timestamp,username,location,tweet_text
2026-08-08 12:24:20,@user9804,North Hills,"Car on fire on North Hills, traffic is completely stopped. Send firetrucks!"
2026-08-08 12:24:49,@user8849,Suburbs,"Explosion heard near Suburbs, now there's a massive fire! People are running."
2026-08-08 12:25:21,@user6526,Old Town,"Explosion heard near Old Town, now there's a massive fire! People are running."
2026-08-08 12:25:51,@user4855,Suburbs,Small electrical fire started at the bakery in Suburbs. Needs putting out.
2026-08-08 12:25:55,@user3506,Southside,Massive food poisoning outbreak at the festival in Southside. Dozens of people need hospitalization.
2026-08-08 12:26:35,@user5893,Old Town,Pedestrian struck by a speeding car in Old Town. Needs immediate medical attention!
2026-08-08 12:26:49,@user6011,Southside,Just got the best coffee in Southside. What a beautiful day!
2026-08-08 12:27:41,@user7918,Southside,"Someone collapsed on the sidewalk in Southside, they aren't breathing! Need a medic ASAP."
2026-08-08 12:28:11,@user7980,Route 66,Small electrical fire started at the bakery in Route 66. Needs putting out.
2026-08-08 12:29:03,@user5269,Suburbs,Brush fire spreading fast near Suburbs due to the high winds. @FireDept
2026-08-08 12:29:58,@user3086,Central Park,Cyclist hit by a truck at the intersection of Central Park. Looks really bad. @Medical
2026-08-08 12:30:41,@user3340,Industrial District,Cyclist hit by a truck at the intersection of Industrial District. Looks really bad. @Medical
2026-08-08 12:31:33,@user1285,Downtown,"Car on fire on Downtown, traffic is completely stopped. Send firetrucks!"
2026-08-08 12:32:03,@user5105,North Hills,"Someone collapsed on the sidewalk in North Hills, they aren't breathing! Need a medic ASAP."
2026-08-08 12:32:30,@user9204,Westside,Small electrical fire started at the bakery in Westside. Needs putting out.
2026-08-08 12:32:43,@user4930,Westside,Brush fire spreading fast near Westside due to the high winds. @FireDept
2026-08-08 12:33:07,@user2334,Downtown,"Lost dog found near Downtown, please share!"
2026-08-08 12:34:00,@user5806,North Hills,Massive food poisoning outbreak at the festival in North Hills. Dozens of people need hospitalization.
2026-08-08 12:34:37,@user4491,Downtown,"Explosion heard near Downtown, now there's a massive fire! People are running."
2026-08-08 12:35:01,@user1102,Suburbs,Major explosion at Suburbs factory! Massive fire and many people injured. We need fire and medical now!
2026-08-08 12:35:08,@user6210,North Hills,Pedestrian struck by a speeding car in North Hills. Needs immediate medical attention!
2026-08-08 12:35:24,@user7616,Main Street,"Someone collapsed on the sidewalk in Main Street, they aren't breathing! Need a medic ASAP."
2026-08-08 12:35:26,@user3548,Central Park,Building collapse in Central Park due to the fire. Paramedics and Firefighters needed immediately.
2026-08-08 12:35:43,@user1254,North Hills,Traffic is terrible around North Hills today. Ugh.
2026-08-08 12:36:36,@user9194,Main Street,"Lost dog found near Main Street, please share!"
2026-08-08 12:37:10,@user6543,Old Town,Small electrical fire started at the bakery in Old Town. Needs putting out.
2026-08-08 12:38:03,@user1421,Westside,Huge flames seen at the Westside warehouse! Looks like a 3-alarm fire. #fire #emergency
2026-08-08 12:39:01,@user6108,Route 66,Major explosion at Route 66 factory! Massive fire and many people injured. We need fire and medical now!
2026-08-08 12:39:02,@user3374,Route 66,Huge flames seen at the Route 66 warehouse! Looks like a 3-alarm fire. #fire #emergency
2026-08-08 12:39:46,@user5819,Main Street,Massive food poisoning outbreak at the festival in Main Street. Dozens of people need hospitalization.
2026-08-08 12:40:30,@user8306,North Hills,Cyclist hit by a truck at the intersection of North Hills. Looks really bad. @Medical
2026-08-08 12:41:00,@user3586,Westside,"Someone collapsed on the sidewalk in Westside, they aren't breathing! Need a medic ASAP."
2026-08-08 12:41:48,@user3609,Central Park,Small electrical fire started at the bakery in Central Park. Needs putting out.
2026-08-08 12:41:55,@user2337,Westside,"Someone collapsed on the sidewalk in Westside, they aren't breathing! Need a medic ASAP."
2026-08-08 12:42:55,@user9999,Suburbs,"Lost dog found near Suburbs, please share!"
2026-08-08 12:43:34,@user6807,Old Town,Massive food poisoning outbreak at the festival in Old Town. Dozens of people need hospitalization.
2026-08-08 12:44:25,@user5954,North Hills,Terrible multi-car crash at North Hills. At least 3 people look badly injured. Send ambulances! #accident
2026-08-08 12:44:35,@user4343,Old Town,Traffic is terrible around Old Town today. Ugh.
2026-08-08 12:44:36,@user7745,Route 66,Traffic is terrible around Route 66 today. Ugh.
2026-08-08 12:45:12,@user9973,Route 66,Traffic is terrible around Route 66 today. Ugh.
2026-08-08 12:45:50,@user8292,Downtown,"Heart attack suspected at the gym in Downtown. CPR in progress, where is the ambulance?!"
2026-08-08 12:46:35,@user5478,Main Street,Is something burning in Main Street? Thick black smoke in the sky.
2026-08-08 12:46:36,@user6684,Route 66,Brush fire spreading fast near Route 66 due to the high winds. @FireDept
2026-08-08 12:47:14,@user1396,Southside,Massive food poisoning outbreak at the festival in Southside. Dozens of people need hospitalization.
2026-08-08 12:47:37,@user7631,Industrial District,"Heart attack suspected at the gym in Industrial District. CPR in progress, where is the ambulance?!"
2026-08-08 12:47:40,@user7514,Downtown,Major explosion at Downtown factory! Massive fire and many people injured. We need fire and medical now!
2026-08-08 12:48:23,@user6209,Main Street,"Car on fire on Main Street, traffic is completely stopped. Send firetrucks!"
2026-08-08 12:49:04,@user1038,Main Street,"Explosion heard near Main Street, now there's a massive fire! People are running."
2026-08-08 12:49:29,@user3794,Industrial District,"Lost dog found near Industrial District, please share!"
2026-08-08 12:49:49,@user6248,Suburbs,Terrible multi-car crash at Suburbs. At least 3 people look badly injured. Send ambulances! #accident
2026-08-08 12:50:39,@user9270,Central Park,Terrible multi-car crash at Central Park. At least 3 people look badly injured. Send ambulances! #accident
2026-08-08 12:51:14,@user6010,Central Park,Brush fire spreading fast near Central Park due to the high winds. @FireDept
2026-08-08 12:51:52,@user3674,Route 66,Major explosion at Route 66 factory! Massive fire and many people injured. We need fire and medical now!
2026-08-08 12:52:46,@user3099,Old Town,Terrible multi-car crash at Old Town. At least 3 people look badly injured. Send ambulances! #accident
2026-08-08 12:52:58,@user2946,North Hills,Traffic is terrible around North Hills today. Ugh.
2026-08-08 12:53:19,@user3529,Industrial District,Major explosion at Industrial District factory! Massive fire and many people injured. We need fire and medical now!
2026-08-08 12:54:12,@user9848,Central Park,Brush fire spreading fast near Central Park due to the high winds. @FireDept
2026-08-08 12:54:52,@user1905,Westside,"Someone collapsed on the sidewalk in Westside, they aren't breathing! Need a medic ASAP."
2026-08-08 12:54:54,@user9686,Westside,Roof collapsed at the construction site in Westside. Multiple workers trapped and injured.
2026-08-08 12:55:13,@user1568,North Hills,Smell smoke coming from the apartment complex on North Hills. Fire alarms are going off!
2026-08-08 12:56:00,@user5850,Downtown,Smell smoke coming from the apartment complex on Downtown. Fire alarms are going off!
2026-08-08 12:56:59,@user6105,Industrial District,Brush fire spreading fast near Industrial District due to the high winds. @FireDept
2026-08-08 12:57:16,@user7526,Old Town,Pedestrian struck by a speeding car in Old Town. Needs immediate medical attention!
2026-08-08 12:57:39,@user2793,Main Street,Building collapse in Main Street due to the fire. Paramedics and Firefighters needed immediately.
2026-08-08 12:58:09,@user9847,Central Park,Small electrical fire started at the bakery in Central Park. Needs putting out.
2026-08-08 12:58:17,@user6386,North Hills,Is something burning in North Hills? Thick black smoke in the sky.
2026-08-08 12:58:30,@user8965,Westside,Terrible multi-car crash at Westside. At least 3 people look badly injured. Send ambulances! #accident
2026-08-08 12:58:45,@user3255,Downtown,Small electrical fire started at the bakery in Downtown. Needs putting out.
2026-08-08 12:59:29,@user4219,Downtown,Terrible multi-car crash at Downtown. At least 3 people look badly injured. Send ambulances! #accident
2026-08-08 12:59:57,@user2634,Industrial District,Smell smoke coming from the apartment complex on Industrial District. Fire alarms are going off!
2026-08-08 13:00:17,@user6492,Southside,Pedestrian struck by a speeding car in Southside. Needs immediate medical attention!
2026-08-08 13:01:14,@user1996,North Hills,Huge flames seen at the North Hills warehouse! Looks like a 3-alarm fire. #fire #emergency
2026-08-08 13:01:44,@user5684,Main Street,Major explosion at Main Street factory! Massive fire and many people injured. We need fire and medical now!
2026-08-08 13:02:27,@user1900,Route 66,"Heart attack suspected at the gym in Route 66. CPR in progress, where is the ambulance?!"
2026-08-08 13:03:10,@user9582,Westside,Terrible multi-car crash at Westside. At least 3 people look badly injured. Send ambulances! #accident
2026-08-08 13:03:29,@user1700,Industrial District,"Lost dog found near Industrial District, please share!"
2026-08-08 13:03:52,@user3578,Southside,Pedestrian struck by a speeding car in Southside. Needs immediate medical attention!
2026-08-08 13:04:28,@user1360,Route 66,"Car on fire on Route 66, traffic is completely stopped. Send firetrucks!"
2026-08-08 13:05:07,@user6915,Route 66,Building collapse in Route 66 due to the fire. Paramedics and Firefighters needed immediately.
2026-08-08 13:06:05,@user2590,Main Street,Small electrical fire started at the bakery in Main Street. Needs putting out.
2026-08-08 13:06:53,@user4590,Suburbs,Anyone know why the power is out in Suburbs?
2026-08-08 13:06:54,@user7462,Main Street,Huge flames seen at the Main Street warehouse! Looks like a 3-alarm fire. #fire #emergency
2026-08-08 13:07:06,@user9466,Southside,Small electrical fire started at the bakery in Southside. Needs putting out.
2026-08-08 13:07:13,@user1249,Industrial District,Roof collapsed at the construction site in Industrial District. Multiple workers trapped and injured.
2026-08-08 13:08:13,@user9912,Downtown,Terrible multi-car crash at Downtown. At least 3 people look badly injured. Send ambulances! #accident
2026-08-08 13:09:12,@user8034,Route 66,Huge flames seen at the Route 66 warehouse! Looks like a 3-alarm fire. #fire #emergency
2026-08-08 13:09:45,@user1763,Old Town,"Heart attack suspected at the gym in Old Town. CPR in progress, where is the ambulance?!"
2026-08-08 13:09:56,@user3169,Suburbs,Traffic is terrible around Suburbs today. Ugh.
2026-08-08 13:10:55,@user2608,Old Town,Building collapse in Old Town due to the fire. Paramedics and Firefighters needed immediately.
2026-08-08 13:11:40,@user6738,North Hills,Cyclist hit by a truck at the intersection of North Hills. Looks really bad. @Medical
2026-08-08 13:12:32,@user6718,North Hills,Roof collapsed at the construction site in North Hills. Multiple workers trapped and injured.
2026-08-08 13:12:41,@user6596,North Hills,"Explosion heard near North Hills, now there's a massive fire! People are running."
2026-08-08 13:12:58,@user7091,Downtown,Traffic is terrible around Downtown today. Ugh.
2026-08-08 13:13:47,@user6720,Main Street,Small electrical fire started at the bakery in Main Street. Needs putting out.
2026-08-08 13:13:56,@user9305,Suburbs,Massive food poisoning outbreak at the festival in Suburbs. Dozens of people need hospitalization.
2026-08-08 13:14:05,@user1137,Main Street,"Lost dog found near Main Street, please share!"
2026-08-08 13:14:58,@user3548,Southside,"Explosion heard near Southside, now there's a massive fire! People are running."
2026-08-08 13:15:51,@user4479,North Hills,Cyclist hit by a truck at the intersection of North Hills. Looks really bad. @Medical
2026-08-08 13:16:43,@user8563,Central Park,"Lost dog found near Central Park, please share!"
2026-08-08 13:17:01,@user3534,Main Street,Terrible multi-car crash at Main Street. At least 3 people look badly injured. Send ambulances! #accident
2026-08-08 13:17:59,@user2824,North Hills,"Heart attack suspected at the gym in North Hills. CPR in progress, where is the ambulance?!"
2026-08-08 13:18:03,@user6912,Southside,Building collapse in Southside due to the fire. Paramedics and Firefighters needed immediately.
2026-08-08 13:19:00,@user4541,North Hills,"Heart attack suspected at the gym in North Hills. CPR in progress, where is the ambulance?!"
2026-08-08 13:19:46,@user5294,Westside,Just got the best coffee in Westside. What a beautiful day!
2026-08-08 13:19:48,@user9401,Westside,Smell smoke coming from the apartment complex on Westside. Fire alarms are going off!
